Source,Target,CoAuthored
"Polozov, O","Fiedel, N",1
"Polozov, O","Petrov, S",1
"Polozov, O","Dean, J",1
"Polozov, O","Eck, D",1
"Polozov, O","Meier-Hellstern, K",1
"Polozov, O","Wei, J",1
"Polozov, O","Catasta, M",1
"Saeta, B","Bosma, M",1
"Saeta, B","Mishra, G",1
"Saeta, B","Roberts, A",1
"Saeta, B","Firat, O",1
"Diaz, M","Tay, Y",1
"Diaz, M","Barnes, P",1
"Diaz, M","Rao, A",1
"Diaz, M","Maynez, J",1
"Diaz, M","Tsvyashchenko, S",1
"Diaz, M","Shi, K",1
"Diaz, M","Schuh, P",1
"Diaz, M","Gehrmann, S",1
"Diaz, M","Sutton, C",1
"Diaz, M","Chung, HW",1
"Diaz, M","Barham, P",1
"Diaz, M","Roberts, A",1
"Diaz, M","Mishra, G",1
"Diaz, M","Bosma, M",1
"Diaz, M","Devlin, J",1
"Diaz, M","Narang, S",1
"Diaz, M","Chowdhery, A",1
"Saeta, B","Fiedel, N",1
"Saeta, B","Petrov, S",1
"Saeta, B","Dean, J",1
"Saeta, B","Eck, D",1
"Saeta, B","Meier-Hellstern, K",1
"Saeta, B","Wei, J",1
"Diaz, M","Shazeer, N",1
"Diaz, M","Prabhakaran, V",1
"Diaz, M","Reif, E",1
"Diaz, M","Michalewski, H",1
"Diaz, M","Spiridonov, A",1
"Diaz, M","Zoph, B",1
"Diaz, M","Lim, H",1
"Diaz, M","Luan, D",1
"Diaz, M","Ippolito, D",1
"Diaz, M","Zhou, D",1
"Diaz, M","Fedus, L",1
"Diaz, M","Robinson, K",1
"Diaz, M","Misra, V",1
"Diaz, M","Garcia, X",1
"Diaz, M","Dev, S",1
"Diaz, M","Du, N",1
"Diaz, M","Ghemawat, S",1
"Diaz, M","Levskaya, A",1
"Diaz, M","Duke, T",1
"Diaz, M","Yin, PC",1
"Diaz, M","Gur-Ari, G",1
"Diaz, M","Isard, M",1
"Diaz, M","Austin, J",1
"Diaz, M","Bradbury, J",1
"Diaz, M","Pope, R",1
"Diaz, M","Hutchinson, B",1
"Saeta, B","Catasta, M",1
"Saeta, B","Diaz, M",1
"Saeta, B","Barham, P",1
"Saeta, B","Wang, XZ",1
"Saeta, B","Levskaya, A",1
"Saeta, B","Duke, T",1
"Saeta, B","Yin, PC",1
"Saeta, B","Gur-Ari, G",1
"Saeta, B","Isard, M",1
"Saeta, B","Austin, J",1
"Saeta, B","Bradbury, J",1
"Saeta, B","Pope, R",1
"Saeta, B","Hutchinson, B",1
"Saeta, B","Du, N",1
"Saeta, B","Reif, E",1
"Saeta, B","Prabhakaran, V",1
"Saeta, B","Shazeer, N",1
"Saeta, B","Tay, Y",1
"Saeta, B","Barnes, P",1
"Saeta, B","Rao, A",1
"Saeta, B","Maynez, J",1
"Saeta, B","Tsvyashchenko, S",1
"Saeta, B","Shi, K",1
"Saeta, B","Schuh, P",1
"Saeta, B","Gehrmann, S",1
"Saeta, B","Sutton, C",1
"Saeta, B","Chung, HW",1
"Saeta, B","Ghemawat, S",1
"Saeta, B","Dev, S",1
"Saeta, B","Michalewski, H",1
"Saeta, B","Agrawal, S",1
"Saeta, B","Zhou, ZW",1
"Saeta, B","Lee, K",1
"Saeta, B","Polozov, O",1
"Saeta, B","Child, R",1
"Saeta, B","Moreira, E",1
"Saeta, B","Lewkowycz, A",1
"Saeta, B","Pellat, M",1
"Saeta, B","Pillai, TS",1
"Saeta, B","Dai, AM",1
"Saeta, B","Omernick, M",1
"Saeta, B","Dohan, D",1
"Saeta, B","Garcia, X",1
"Saeta, B","Sepassi, R",1
"Saeta, B","Spiridonov, A",1
"Saeta, B","Zoph, B",1
"Saeta, B","Lim, H",1
"Saeta, B","Luan, D",1
"Saeta, B","Ippolito, D",1
"Saeta, B","Zhou, D",1
"Saeta, B","Fedus, L",1
"Saeta, B","Robinson, K",1
"Saeta, B","Misra, V",1
"Meier-Hellstern, K","Polozov, O",1
"Meier-Hellstern, K","Lee, K",1
"Meier-Hellstern, K","Zhou, ZW",1
"Nishitoba, J","Watanabe, S",1
"Hayashi, T","Yoshimura, T",1
"Hayashi, T","Wang, XF",1
"Hayashi, T","Yamamoto, R",1
"Hayashi, T","Someki, M",1
"Hayashi, T","Jiang, ZY",1
"Hayashi, T","Inaguma, H",1
"Hayashi, T","Ochiai, T",1
"Hayashi, T","Renduchintala, A",1
"Hayashi, T","Wiesner, M",1
"Hayashi, T","Heymann, J",1
"Hayashi, T","Unno, Y",1
"Hayashi, T","Nishitoba, J",1
"Karita, S","Zhang, WY",1
"Karita, S","Yoshimura, T",1
"Karita, S","Wang, XF",1
"Karita, S","Yamamoto, R",1
"Karita, S","Someki, M",1
"Karita, S","Jiang, ZY",1
"Karita, S","Inaguma, H",1
"Karita, S","Ochiai, T",1
"Karita, S","Renduchintala, A",1
"Karita, S","Wiesner, M",1
"Karita, S","Heymann, J",1
"Hayashi, T","Zhang, WY",1
"Nishitoba, J","Hori, T",1
"Meier-Hellstern, K","Wang, XZ",1
"Nishitoba, J","Karita, S",1
"Soplin, NEY","Wiesner, M",1
"Soplin, NEY","Heymann, J",1
"Soplin, NEY","Unno, Y",1
"Soplin, NEY","Nishitoba, J",1
"Unno, Y","Ochiai, T",1
"Unno, Y","Renduchintala, A",1
"Unno, Y","Chen, NX",1
"Unno, Y","Wiesner, M",1
"Unno, Y","Heymann, J",1
"Unno, Y","Soplin, NEY",1
"Unno, Y","Nishitoba, J",1
"Unno, Y","Hayashi, T",1
"Unno, Y","Karita, S",1
"Unno, Y","Hori, T",1
"Unno, Y","Watanabe, S",1
"Nishitoba, J","Ochiai, T",1
"Nishitoba, J","Renduchintala, A",1
"Nishitoba, J","Chen, NX",1
"Nishitoba, J","Wiesner, M",1
"Nishitoba, J","Heymann, J",1
"Nishitoba, J","Soplin, NEY",1
"Nishitoba, J","Unno, Y",1
"Nishitoba, J","Hayashi, T",1
"Karita, S","Unno, Y",1
"Karita, S","Nishitoba, J",1
"Hori, T","Zhang, WY",1
"Hori, T","Yoshimura, T",1
"Watanabe, S","Renduchintala, A",1
"Watanabe, S","Wiesner, M",1
"Watanabe, S","Heymann, J",1
"Watanabe, S","Unno, Y",1
"Watanabe, S","Nishitoba, J",1
"Pineau, J","Charlin, L",1
"Pineau, J","Lowe, R",1
"Courville, A","de Brebisson, A",1
"Courville, A","Sotelo, J",1
"Courville, A","Teoh, WZ",1
"Courville, A","Gestin, L",1
"Courville, A","de Boissiere, T",1
"Courville, A","Kumar, R",1
"Courville, A","Kumar, K",1
"Courville, A","Charlin, L",1
"Courville, A","Lowe, R",1
"Sordoni, A","Charlin, L",1
"Sordoni, A","Lowe, R",1
"Serban, IV","Charlin, L",1
"Serban, IV","Lowe, R",1
"Fiedel, N","Petrov, S",1
"Fiedel, N","Dean, J",1
"Fiedel, N","Eck, D",1
"Watanabe, S","Ochiai, T",1
"Watanabe, S","Inaguma, H",1
"Watanabe, S","Jiang, ZY",1
"Hori, T","Nishitoba, J",1
"Hori, T","Wang, XF",1
"Hori, T","Yamamoto, R",1
"Hori, T","Someki, M",1
"Hori, T","Jiang, ZY",1
"Hori, T","Inaguma, H",1
"Hori, T","Ochiai, T",1
"Hori, T","Renduchintala, A",1
"Hori, T","Wiesner, M",1
"Hori, T","Heymann, J",1
"Hori, T","Unno, Y",1
"Watanabe, S","Schuller, B",1
"Watanabe, S","Someki, M",1
"Watanabe, S","Hershey, JR",1
"Watanabe, S","Le Roux, J",1
"Watanabe, S","Erdogan, H",1
"Watanabe, S","Weninger, F",1
"Watanabe, S","Marxer, R",1
"Watanabe, S","Barker, J",1
"Watanabe, S","Zhang, WY",1
"Watanabe, S","Yoshimura, T",1
"Watanabe, S","Wang, XF",1
"Watanabe, S","Yamamoto, R",1
"Soplin, NEY","Renduchintala, A",1
"Soplin, NEY","Ochiai, T",1
"Soplin, NEY","Inaguma, H",1
"Ochiai, T","Watanabe, S",1
"Chang, YP","Chang, Y",1
"Chang, YP","Zhang, Y",1
"Chang, YP","Ye, W",1
"Chang, YP","Wang, YD",1
"Chang, YP","Wang, C",1
"Chang, YP","Yi, X",1
"Chang, YP","Chen, H",1
"Chang, YP","Zhu, KJ",1
"Chang, YP","Yang, LY",1
"Chang, YP","Wu, Y",1
"Chang, YP","Wang, JD",1
"Chang, YP","Wang, X",1
"Vitányi, PMB","Cilibrasi, RL",1
"Cilibrasi, RL","Vitányi, PMB",1
"Ochiai, T","Renduchintala, A",1
"Ochiai, T","Chen, NX",1
"Ochiai, T","Wiesner, M",1
"Ochiai, T","Heymann, J",1
"Ochiai, T","Soplin, NEY",1
"Ochiai, T","Unno, Y",1
"Ochiai, T","Nishitoba, J",1
"Ochiai, T","Hayashi, T",1
"Ochiai, T","Karita, S",1
"Chang, YP","Yu, PS",1
"Chang, YP","Yang, Q",1
"Chang, YP","Xie, X",1
"Wang, X","Yu, PS",1
"Wu, Y","Wang, JD",1
"Wu, Y","Wang, X",1
"Wu, Y","Chang, YP",1
"Wang, X","Liu, XD",1
"Wang, X","Wang, KX",1
"Wang, X","Sun, HL",1
"Wang, X","Zhang, HY",1
"Wang, X","Zhang, J",1
"Wang, X","Xie, X",1
"Wang, X","Yang, Q",1
"Wang, X","Chang, Y",1
"Wang, X","Chang, YP",1
"Wang, X","Zhang, Y",1
"Wang, X","Ye, W",1
"Wang, X","Wang, YD",1
"Wang, X","Wang, C",1
"Wang, X","Yi, X",1
"Wang, X","Chen, H",1
"Wang, X","Zhu, KJ",1
"Wang, X","Yang, LY",1
"Wang, X","Wu, Y",1
"Wang, X","Wang, JD",1
"Ochiai, T","Hori, T",1
"Renduchintala, A","Ochiai, T",1
"Soplin, NEY","Jiang, ZY",1
"Renduchintala, A","Chen, NX",1
"Wiesner, M","Soplin, NEY",1
"Wiesner, M","Unno, Y",1
"Wiesner, M","Nishitoba, J",1
"Wiesner, M","Hayashi, T",1
"Wiesner, M","Karita, S",1
"Wiesner, M","Hori, T",1
"Wiesner, M","Watanabe, S",1
"Heymann, J","Ochiai, T",1
"Heymann, J","Renduchintala, A",1
"Heymann, J","Chen, NX",1
"Heymann, J","Wiesner, M",1
"Heymann, J","Soplin, NEY",1
"Heymann, J","Unno, Y",1
"Heymann, J","Nishitoba, J",1
"Heymann, J","Hayashi, T",1
"Heymann, J","Karita, S",1
"Heymann, J","Hori, T",1
"Heymann, J","Watanabe, S",1
"Soplin, NEY","Zhang, WY",1
"Soplin, NEY","Yoshimura, T",1
"Soplin, NEY","Wang, XF",1
"Soplin, NEY","Yamamoto, R",1
"Soplin, NEY","Someki, M",1
"Wiesner, M","Heymann, J",1
"Wiesner, M","Chen, NX",1
"Wiesner, M","Renduchintala, A",1
"Chen, NX","Yoshimura, T",1
"Renduchintala, A","Wiesner, M",1
"Renduchintala, A","Heymann, J",1
"Renduchintala, A","Soplin, NEY",1
"Renduchintala, A","Unno, Y",1
"Renduchintala, A","Nishitoba, J",1
"Renduchintala, A","Hayashi, T",1
"Renduchintala, A","Karita, S",1
"Renduchintala, A","Hori, T",1
"Renduchintala, A","Watanabe, S",1
"Chen, NX","Zhang, WY",1
"Chen, NX","Wang, XF",1
"Wiesner, M","Ochiai, T",1
"Chen, NX","Yamamoto, R",1
"Chen, NX","Someki, M",1
"Chen, NX","Jiang, ZY",1
"Chen, NX","Inaguma, H",1
"Chen, NX","Ochiai, T",1
"Chen, NX","Renduchintala, A",1
"Chen, NX","Wiesner, M",1
"Chen, NX","Heymann, J",1
"Chen, NX","Unno, Y",1
"Chen, NX","Nishitoba, J",1
"Fiedel, N","Meier-Hellstern, K",1
"Fiedel, N","Wei, J",1
"Fiedel, N","Catasta, M",1
"Eck, D","Spiridonov, A",1
"Dean, J","Bosma, M",1
"Eck, D","Fiedel, N",1
"Eck, D","Petrov, S",1
"Eck, D","Dean, J",1
"Eck, D","Meier-Hellstern, K",1
"Eck, D","Wei, J",1
"Eck, D","Catasta, M",1
"Eck, D","Firat, O",1
"Eck, D","Diaz, M",1
"Eck, D","Saeta, B",1
"Eck, D","Wang, XZ",1
"Eck, D","Zhou, ZW",1
"Eck, D","Lee, K",1
"Eck, D","Polozov, O",1
"Eck, D","Child, R",1
"Eck, D","Moreira, E",1
"Eck, D","Lewkowycz, A",1
"Eck, D","Pellat, M",1
"Eck, D","Pillai, TS",1
"Eck, D","Dai, AM",1
"Eck, D","Omernick, M",1
"Eck, D","Agrawal, S",1
"Eck, D","Dohan, D",1
"Dean, J","Barham, P",1
"Dean, J","Sutton, C",1
"Dean, J","Gehrmann, S",1
"Dean, J","Pope, R",1
"Dean, J","Michalewski, H",1
"Dean, J","Dev, S",1
"Dean, J","Ghemawat, S",1
"Dean, J","Levskaya, A",1
"Dean, J","Duke, T",1
"Dean, J","Yin, PC",1
"Dean, J","Gur-Ari, G",1
"Dean, J","Isard, M",1
"Dean, J","Austin, J",1
"Dean, J","Bradbury, J",1
"Dean, J","Hutchinson, B",1
"Dean, J","Schuh, P",1
"Dean, J","Du, N",1
"Dean, J","Reif, E",1
"Dean, J","Prabhakaran, V",1
"Dean, J","Shazeer, N",1
"Dean, J","Tay, Y",1
"Dean, J","Barnes, P",1
"Dean, J","Rao, A",1
"Dean, J","Maynez, J",1
"Dean, J","Tsvyashchenko, S",1
"Dean, J","Shi, K",1
"Eck, D","Sepassi, R",1
"Eck, D","Zoph, B",1
"Dean, J","Misra, V",1
"Eck, D","Lim, H",1
"Eck, D","Maynez, J",1
"Eck, D","Tsvyashchenko, S",1
"Eck, D","Shi, K",1
"Eck, D","Schuh, P",1
"Eck, D","Gehrmann, S",1
"Eck, D","Sutton, C",1
"Eck, D","Chung, HW",1
"Eck, D","Barham, P",1
"Eck, D","Roberts, A",1
"Eck, D","Mishra, G",1
"Eck, D","Bosma, M",1
"Eck, D","Devlin, J",1
"Eck, D","Narang, S",1
"Eck, D","Chowdhery, A",1
"Meier-Hellstern, K","Fiedel, N",1
"Meier-Hellstern, K","Petrov, S",1
"Meier-Hellstern, K","Dean, J",1
"Meier-Hellstern, K","Eck, D",1
"Meier-Hellstern, K","Wei, J",1
"Meier-Hellstern, K","Catasta, M",1
"Meier-Hellstern, K","Firat, O",1
"Meier-Hellstern, K","Diaz, M",1
"Meier-Hellstern, K","Saeta, B",1
"Eck, D","Rao, A",1
"Eck, D","Barnes, P",1
"Eck, D","Tay, Y",1
"Eck, D","Levskaya, A",1
"Eck, D","Luan, D",1
"Eck, D","Ippolito, D",1
"Eck, D","Zhou, D",1
"Eck, D","Fedus, L",1
"Eck, D","Robinson, K",1
"Eck, D","Misra, V",1
"Eck, D","Garcia, X",1
"Eck, D","Michalewski, H",1
"Eck, D","Dev, S",1
"Eck, D","Ghemawat, S",1
"Eck, D","Duke, T",1
"Eck, D","Shazeer, N",1
"Eck, D","Yin, PC",1
"Eck, D","Gur-Ari, G",1
"Eck, D","Isard, M",1
"Eck, D","Austin, J",1
"Eck, D","Bradbury, J",1
"Eck, D","Pope, R",1
"Eck, D","Hutchinson, B",1
"Eck, D","Du, N",1
"Eck, D","Reif, E",1
"Eck, D","Prabhakaran, V",1
"Dean, J","Garcia, X",1
"Dean, J","Fedus, L",1
"Fiedel, N","Firat, O",1
"Fiedel, N","Sutton, C",1
"Fiedel, N","Michalewski, H",1
"Fiedel, N","Dev, S",1
"Fiedel, N","Ghemawat, S",1
"Fiedel, N","Levskaya, A",1
"Fiedel, N","Duke, T",1
"Fiedel, N","Yin, PC",1
"Fiedel, N","Gur-Ari, G",1
"Fiedel, N","Isard, M",1
"Fiedel, N","Austin, J",1
"Fiedel, N","Bradbury, J",1
"Fiedel, N","Pope, R",1
"Fiedel, N","Hutchinson, B",1
"Fiedel, N","Du, N",1
"Fiedel, N","Reif, E",1
"Fiedel, N","Prabhakaran, V",1
"Fiedel, N","Shazeer, N",1
"Fiedel, N","Tay, Y",1
"Fiedel, N","Barnes, P",1
"Fiedel, N","Rao, A",1
"Fiedel, N","Maynez, J",1
"Fiedel, N","Tsvyashchenko, S",1
"Fiedel, N","Shi, K",1
"Fiedel, N","Schuh, P",1
"Fiedel, N","Garcia, X",1
"Fiedel, N","Misra, V",1
"Fiedel, N","Robinson, K",1
"Fiedel, N","Pillai, TS",1
"Fiedel, N","Diaz, M",1
"Fiedel, N","Saeta, B",1
"Fiedel, N","Wang, XZ",1
"Fiedel, N","Zhou, ZW",1
"Fiedel, N","Lee, K",1
"Fiedel, N","Polozov, O",1
"Fiedel, N","Child, R",1
"Fiedel, N","Moreira, E",1
"Fiedel, N","Lewkowycz, A",1
"Fiedel, N","Pellat, M",1
"Fiedel, N","Dai, AM",1
"Fiedel, N","Fedus, L",1
"Fiedel, N","Omernick, M",1
"Fiedel, N","Agrawal, S",1
"Fiedel, N","Dohan, D",1
"Fiedel, N","Sepassi, R",1
"Fiedel, N","Spiridonov, A",1
"Fiedel, N","Zoph, B",1
"Fiedel, N","Lim, H",1
"Fiedel, N","Luan, D",1
"Fiedel, N","Ippolito, D",1
"Fiedel, N","Zhou, D",1
"Fiedel, N","Gehrmann, S",1
"Fiedel, N","Chung, HW",1
"Dean, J","Ippolito, D",1
"Fiedel, N","Barham, P",1
"Dean, J","Hou, L",1
"Dean, J","Fiedel, N",1
"Dean, J","Eck, D",1
"Dean, J","Meier-Hellstern, K",1
"Dean, J","Catasta, M",1
"Dean, J","Firat, O",1
"Dean, J","Diaz, M",1
"Dean, J","Saeta, B",1
"Dean, J","Zhou, ZW",1
"Dean, J","Lee, K",1
"Dean, J","Polozov, O",1
"Dean, J","Child, R",1
"Dean, J","Moreira, E",1
"Dean, J","Lewkowycz, A",1
"Dean, J","Pillai, TS",1
"Dean, J","Dai, AM",1
"Dean, J","Omernick, M",1
"Dean, J","Agrawal, S",1
"Dean, J","Dohan, D",1
"Dean, J","Sepassi, R",1
"Dean, J","Spiridonov, A",1
"Dean, J","Lim, H",1
"Dean, J","Luan, D",1
"Dean, J","Longpre, S",1
"Dean, J","Tai, Y",1
"Dean, J","Fedus, W",1
"Dean, J","Huang, YP",1
"Fiedel, N","Roberts, A",1
"Fiedel, N","Mishra, G",1
"Fiedel, N","Bosma, M",1
"Fiedel, N","Devlin, J",1
"Fiedel, N","Narang, S",1
"Fiedel, N","Chowdhery, A",1
"Dean, J","Le, Q",1
"Dean, J","Chi, EH",1
"Dean, J","Yu, HK",1
"Dean, J","Dai, A",1
"Dean, J","Zhao, VC",1
"Dean, J","Li, YX",1
"Dean, J","Yu, AD",1
"Dean, J","Valter, D",1
"Dean, J","Castro-Ros, A",1
"Dean, J","Chen, XY",1
"Dean, J","Suzgun, M",1
"Dean, J","Dai, ZY",1
"Dean, J","Gu, SS",1
"Dean, J","Webson, A",1
"Dean, J","Brahma, S",1
"Dean, J","Dehghani, M",1
"Nangia, N","Singh, A",1
"Nangia, N","Hill, F",1
"Thomas, N","Canny, J",1
"Peddinti, V","Galvez, D",1
"Freeman, WT","Tenenbaum, JB",1
"Tenenbaum, JB","Freeman, WT",1
"Thyagarajan, A","Mueller, J",1
"Mueller, J","Thyagarajan, A",1
"Gräser, A","Cecotti, H",1
"Cecotti, H","Gräser, A",1
"LEE, KY","KU, CC",1
"KU, CC","LEE, KY",1
"Khosla, D","Chen, Y",1
"Khosla, D","Cao, YQ",1
"Chen, Y","Khosla, D",1
"Chen, Y","Cao, YQ",1
"Cao, YQ","Khosla, D",1
"Cao, YQ","Chen, Y",1
"Williams, A","Bowman, SR",1
"Williams, A","Stoyanov, V",1
"Williams, A","Schwenk, H",1
"Williams, A","Lample, G",1
"Williams, A","Rinott, R",1
"Williams, A","Conneau, A",1
"Stoyanov, V","Bowman, SR",1
"Stoyanov, V","Williams, A",1
"Stoyanov, V","Schwenk, H",1
"Peddinti, V","Povey, D",1
"Peddinti, V","Ghahremani, P",1
"Cook, M","Pfeiffer, M",1
"Peddinti, V","Manohar, V",1
"Manohar, V","Wang, YM",1
"Manohar, V","Na, XY",1
"Manohar, V","Ghahremani, P",1
"Manohar, V","Galvez, D",1
"Manohar, V","Peddinti, V",1
"Manohar, V","Povey, D",1
"Ghahremani, P","Khudanpur, S",1
"Ghahremani, P","Wang, YM",1
"Ghahremani, P","Na, XY",1
"Ghahremani, P","Manohar, V",1
"Ghahremani, P","Galvez, D",1
"Ghahremani, P","Peddinti, V",1
"Ghahremani, P","Povey, D",1
"Galvez, D","Khudanpur, S",1
"Galvez, D","Wang, YM",1
"Galvez, D","Na, XY",1
"Galvez, D","Manohar, V",1
"Galvez, D","Ghahremani, P",1
"Galvez, D","Peddinti, V",1
"Galvez, D","Povey, D",1
"Peddinti, V","Khudanpur, S",1
"Peddinti, V","Wang, YM",1
"Peddinti, V","Na, XY",1
"Stoyanov, V","Lample, G",1
"Stoyanov, V","Rinott, R",1
"Stoyanov, V","Conneau, A",1
"Schwenk, H","Joulin, A",1
"Lample, G","Schwenk, H",1
"Lample, G","Rinott, R",1
"Rinott, R","Bowman, SR",1
"Rinott, R","Williams, A",1
"Rinott, R","Stoyanov, V",1
"Rinott, R","Schwenk, H",1
"Rinott, R","Lample, G",1
"Rinott, R","Conneau, A",1
"Conneau, A","Barrault, L",1
"Conneau, A","Le Cun, Y",1
"Conneau, A","Bowman, SR",1
"Conneau, A","Williams, A",1
"Conneau, A","Stoyanov, V",1
"Conneau, A","Rinott, R",1
"Pfeiffer, M","Liu, SC",1
"Pfeiffer, M","Cook, M",1
"Pfeiffer, M","Binas, J",1
"Pfeiffer, M","Neil, D",1
"Pfeiffer, M","Diehl, PU",1
"Liu, SC","Pfeiffer, M",1
"Liu, SC","Cook, M",1
"Liu, SC","Binas, J",1
"Liu, SC","Neil, D",1
"Lample, G","Stoyanov, V",1
"Lample, G","Williams, A",1
"Lample, G","Bowman, SR",1
"Schwenk, H","Goyal, S",1
"Schwenk, H","Auli, M",1
"Schwenk, H","Grave, E",1
"Schwenk, H","Edunov, S",1
"Schwenk, H","Liptchinsky, V",1
"Schwenk, H","Birch, T",1
"Schwenk, H","Goyal, N",1
"Schwenk, H","Chaudhary, V",1
"Schwenk, H","Wenzek, G",1
"Schwenk, H","Celebi, O",1
"Schwenk, H","Baines, M",1
"Schwenk, H","El-Kishky, A",1
"Schwenk, H","Rinott, R",1
"Schwenk, H","Ma, ZY",1
"Schwenk, H","Bhosale, S",1
"Schwenk, H","Fan, A",1
"Schwenk, H","Artetxe, M",1
"Schwenk, H","Barrault, L",1
"Schwenk, H","Le Cun, Y",1
"Schwenk, H","Bowman, SR",1
"Schwenk, H","Williams, A",1
"Schwenk, H","Stoyanov, V",1
"Schwenk, H","Lample, G",1
"Manohar, V","Khudanpur, S",1
"Na, XY","Povey, D",1
"Na, XY","Peddinti, V",1
"Liu, X","Liu, Y",1
"Qiu, JZ","Ding, N",1
"Qiu, JZ","Zhang, ZY",1
"Qiu, JZ","Han, X",1
"Qiu, JZ","Yang, ZL",1
"Qiu, JZ","Ding, M",1
"Qiu, JZ","Qian, YJ",1
"Qiu, JZ","Du, ZX",1
"Ding, M","Tang, J",1
"Ding, M","Yang, ZL",1
"Ding, M","Qiu, JZ",1
"Ding, M","Liu, X",1
"Ding, M","Qian, YJ",1
"Ding, M","Du, ZX",1
"Liu, X","Tam, WL",1
"Liu, X","Fu, YC",1
"Liu, X","Ji, KX",1
"Liu, X","Zhu, J",1
"Liu, X","Zhao, WX",1
"Liu, X","Yuan, JH",1
"Liu, X","Wen, JR",1
"Liu, X","Song, RH",1
"Liu, X","Qiu, XP",1
"Liu, X","Lu, ZW",1
"Qiu, JZ","Gu, YX",1
"Qiu, JZ","Huo, YQ",1
"Qiu, JZ","Yao, Y",1
"Qiu, JZ","Yuan, JH",1
"Nie, D","Lu, BL",1
"Nie, D","Wang, XW",1
"Wang, XW","Lu, BL",1
"Wang, XW","Nie, D",1
"Goodman, J","Chen, SF",1
"Chen, SF","Liu, B",1
"Chen, SF","Li, S",1
"Chen, SF","Goodman, J",1
"Qiu, JZ","Zhu, J",1
"Qiu, JZ","Zhao, WX",1
"Qiu, JZ","Wen, JR",1
"Qiu, JZ","Zhang, A",1
"Qiu, JZ","Song, RH",1
"Qiu, JZ","Qiu, XP",1
"Qiu, JZ","Lu, ZW",1
"Qiu, JZ","Liu, ZY",1
"Qiu, JZ","Liu, Y",1
"Qiu, JZ","Lan, YY",1
"Qiu, JZ","Jin, Q",1
"Qiu, JZ","Huang, ML",1
"Qiu, JZ","Han, WT",1
"Qiu, JZ","Zhang, L",1
"Liu, X","Liu, ZY",1
"Liu, X","Lan, YY",1
"Na, XY","Galvez, D",1
"Liu, X","Jin, Q",1
"IOANNOU, PA","KOSMATOPOULOS, EB",1
"CHRISTODOULOU, MA","IOANNOU, PA",1
"CHRISTODOULOU, MA","POLYCARPOU, MM",1
"CHRISTODOULOU, MA","KOSMATOPOULOS, EB",1
"POLYCARPOU, MM","IOANNOU, PA",1
"POLYCARPOU, MM","CHRISTODOULOU, MA",1
"POLYCARPOU, MM","KOSMATOPOULOS, EB",1
"KOSMATOPOULOS, EB","IOANNOU, PA",1
"KOSMATOPOULOS, EB","CHRISTODOULOU, MA",1
"KOSMATOPOULOS, EB","POLYCARPOU, MM",1
"Wang, YM","Yarmohamadi, M",1
"Wang, YM","Xu, HN",1
"Wang, YM","Li, K",1
"Wang, YM","Cheng, GF",1
"Wang, YM","Na, XY",1
"Wang, YM","Manohar, V",1
"Wang, YM","Ghahremani, P",1
"Wang, YM","Galvez, D",1
"Wang, YM","Peddinti, V",1
"Na, XY","Khudanpur, S",1
"Na, XY","Wang, YM",1
"Na, XY","Manohar, V",1
"Na, XY","Ghahremani, P",1
"IOANNOU, PA","POLYCARPOU, MM",1
"IOANNOU, PA","CHRISTODOULOU, MA",1
"Du, ZX","Qian, YJ",1
"Liu, X","Ding, M",1
"Liu, X","Huang, ML",1
"Liu, X","Han, WT",1
"Liu, X","Zhang, L",1
"Liu, X","Zhang, A",1
"Liu, X","Yao, Y",1
"Liu, X","Huo, YQ",1
"Liu, X","Gu, YX",1
"Liu, X","Ding, N",1
"Liu, X","Zhang, ZY",1
"Liu, X","Han, X",1
"Liu, X","Qian, YJ",1
"Du, ZX","Ding, M",1
"Qian, YJ","Tang, J",1
"Qian, YJ","Yang, ZL",1
"Qian, YJ","Qiu, JZ",1
"Qian, YJ","Ding, M",1
"Qian, YJ","Liu, X",1
"Qian, YJ","Du, ZX",1
"Du, ZX","Tam, WL",1
"Du, ZX","Fu, YC",1
"Du, ZX","Ji, KX",1
"Du, ZX","Qiu, JZ",1
"Liu, SC","Diehl, PU",1
"Cook, M","Liu, SC",1
"Marquis, P","Darwiche, A",1
"Tang, J","Lu, ZW",1
"Tang, J","Jin, Q",1
"Tang, J","Huang, ML",1
"Tang, J","Han, WT",1
"Tang, J","Zhang, L",1
"Tang, J","Zhang, A",1
"Tang, J","Yao, Y",1
"Tang, J","Huo, YQ",1
"Tang, J","Gu, YX",1
"Tang, J","Han, X",1
"Tang, J","Ding, M",1
"Tang, J","Qian, YJ",1
"Tang, J","Mei, QZ",1
"Tang, J","Qu, M",1
"Hart, J Jr","Segal, JB",1
"Hart, J Jr","Moo, LR",1
"Hart, J Jr","Slotnick, SD",1
"Segal, JB","Hart, J Jr",1
"Segal, JB","Moo, LR",1
"Segal, JB","Slotnick, SD",1
"Moo, LR","Hart, J Jr",1
"Moo, LR","Segal, JB",1
"Moo, LR","Slotnick, SD",1
"Slotnick, SD","Hart, J Jr",1
"Tang, J","Lan, YY",1
"Tang, J","Qiu, XP",1
"Cook, M","Binas, J",1
"Tang, J","Song, RH",1
"Tang, J","Zhu, ZC",1
"Tang, J","Gao, TY",1
"Tang, J","Tam, WL",1
"Tang, J","Fu, YC",1
"Tang, J","Ji, KX",1
"Tang, J","Sun, MS",1
"Tang, J","Chen, JF",1
